dataset,field,threshold,lower_interval_em,distance,higher_interval_em,lower_interval_f1,distance,higher_interval_f1,samples,sample_size,len_lower,len_higher
squad_base,kth_sentence_new,0,<79.11875;83.94687499999999>,0,<77.684375;82.38125>,<86.53740097491065;89.90996304537433>,0,<85.80185392060197;89.34689269053591>,100,800,3571,6999
squad_super_all_v2,max_sim_ents,3,<74.559375;80.440625>,0,<77.809375;82.065625>,<84.01370341138059;87.6595381433205>,0,<85.40004241102305;88.85468803954295>,100,800,7843,2727
squad_super_all_v2,max_sim_ents,4,<75.875;81.315625>,0,<77.11875;81.0>,<85.11167163959081;88.93350022405866>,0,<84.8297298483085;87.69933838431139>,100,800,8463,2107
squad_super_all_v2,answer_subject_positions,0,<77.559375;81.5>,0,<75.23125;80.13125>,<85.26802517455586;88.60686631765896>,0,<85.00727242105553;88.60508099019553>,100,800,3049,4526
squad_super_all_v2,answer_subject_positions,1,<76.809375;82.690625>,0,<73.48125;77.440625>,<85.24148031186431;89.3372734643768>,0,<83.96361805408485;86.59294736281436>,100,800,5903,1672
squad_super_all_dd_ns,distances,2,<79.303125;83.75>,1.9874999999999972,<72.74375;77.315625>,<87.27486227717078;90.54694353946049>,1.233171754180674,<82.34264200058793;86.04169052299011>,100,800,5050,5369
squad_super_all_dd_ns,distances,3,<78.796875;84.065625>,3.8500000000000085,<69.36875;74.94687499999999>,<87.6512915675822;90.88450950836548>,3.408271585113809,<80.32376038200158;84.2430199824684>,100,800,6454,3965
squad_super_all_dd_ns,distances,4,<78.934375;83.50625>,5.671875000000014,<68.559375;73.26249999999999>,<87.2695411576233;90.12404446279861>,4.303301104015176,<79.69542024240705;82.96624005360812>,100,800,7340,3079
squad_super_all_dd_ns,distances,5,<78.309375;82.875>,5.862500000000011,<67.625;72.44687499999999>,<87.21706240030477;89.90641525417965>,4.900998932660556,<78.40633691873076;82.31606346764421>,100,800,7957,2462
squad_super_all_dd_ns,distances,6,<77.678125;82.75625>,6.921875,<65.559375;70.75625>,<86.6582089643163;89.7932546554731>,6.089322249650337,<76.73081437264516;80.56888671466596>,100,800,8447,1972
squad_super_all_dd_ns,distances,7,<77.309375;82.63125>,7.368750000000006,<65.434375;69.940625>,<86.34707980757962;89.9643334280256>,6.974549161661642,<75.85728165252944;79.37253064591798>,100,800,8768,1651
squad_super_all_dd_ns,distances,8,<77.875;81.815625>,8.743750000000006,<64.74375;69.13125>,<86.27510255646624;89.25621178033725>,7.375695648946703,<75.31344554367375;78.89940690751953>,100,800,9048,1371
squad_super_all_dd_ns,similar_words,3,<71.684375;75.82187499999999>,0,<75.809375;81.440625>,<82.05047033881827;84.83013099571662>,0,<84.70589592159062;88.92436430268225>,100,800,1894,8676
squad_super_all_dd_ns,similar_words,4,<71.61875;77.0>,0,<76.8625;81.815625>,<81.76788155220419;85.49592471316585>,0.19948655091377532,<85.69541126407962;89.37228912660433>,100,800,3281,7289
squad_super_all_dd_ns,similar_words,5,<73.059375;77.940625>,0,<77.809375;82.690625>,<82.8059380418026;86.40668262457744>,0,<86.39531651573115;89.89553508225765>,100,800,4916,5654
squad_super_all_dd_ns,similar_words,6,<73.10625;78.375>,0.875,<79.25;83.565625>,<83.35983626051728;86.73276135100795>,0.4865802763994509,<87.2193416274074;90.24298917098287>,100,800,6445,4125
squad_super_all_dd_ns,similar_words,7,<73.3625;79.50625>,0.3031250000000085,<79.809375;83.63125>,<83.25684527056067;87.21170722223182>,0.7534927530372215,<87.96519997526904;90.76961555735896>,100,800,7740,2830
squad_super_all_dd_ns,similar_words,8,<73.928125;80.5>,0.18437500000000284,<80.684375;84.315625>,<83.84956384047584;87.95142468272627>,0.8153508803144689,<88.76677556304074;91.1700345245473>,100,800,8738,1832
squad_super_all_dd_ns,answer_lenght,1,<80.75;84.815625>,1.3093750000000028,<74.36875;79.440625>,<85.29451531107779;88.41217130092129>,0,<84.94366965031729;88.40092072200859>,100,800,2295,8275
squad_super_all_dd_ns,answer_lenght,2,<79.559375;83.75>,2.9875000000000114,<70.559375;76.57187499999999>,<85.26114724091696;88.77635618295722>,0,<83.46122785536525;87.16995803379542>,100,800,5386,5184
squad_super_all_dd_ns,answer_lenght,3,<79.171875;83.315625>,6.8500000000000085,<67.875;72.32187499999999>,<85.39159916319382;88.95841211564691>,0,<82.30882330423893;85.80902071363832>,100,800,7446,3124
squad_super_all_dd_ns,answer_lenght,4,<78.303125;83.13125>,9.803124999999994,<63.684375;68.5>,<85.44965630521526;88.70433352876954>,1.0571898493540033,<81.02529812988243;84.39246645586125>,100,800,8529,2041
squad_super_all_dd_ns,answer_lenght,5,<77.678125;82.13125>,12.303124999999994,<60.86875;65.375>,<85.51007844792763;88.86061964062105>,2.4709902957527135,<80.21870395001318;83.03908815217491>,100,800,9198,1372
squad_super_all_dd_ns,cosine_similarity,0.1,<72.625;74.75>,0.375,<75.125;80.50625>,<82.49883141137352;84.11762675862923>,0.4871482629731787,<84.6047750216024;88.49373268054285>,100,800,954,9616
squad_super_all_dd_ns,cosine_similarity,0.2,<73.934375;78.190625>,0,<76.053125;81.25>,<82.76517290979815;86.35852711820264>,0,<85.64658545910498;88.79424104341504>,100,800,2941,7629
squad_super_all_dd_ns,cosine_similarity,0.3,<75.184375;79.50625>,0,<75.553125;81.315625>,<84.18710456489045;87.74168325045957>,0,<85.11624054845531;88.81932385888399>,100,800,5362,5208
squad_super_all_dd_ns,cosine_similarity,0.4,<75.059375;80.88125>,0,<75.059375;79.565625>,<84.57332090276866;88.03854801527106>,0,<85.01339979681663;87.8526840309076>,100,800,7602,2968
squad_super_all_dd_ns,cosine_similarity,0.5,<75.125;80.57187499999999>,0,<75.49375;79.315625>,<84.59564393651654;88.11190647110075>,0,<85.15901318772845;87.75964335847148>,100,800,9262,1308
squad_super_all_dd_ns,max_sim_ents,0,<71.125;76.19687499999999>,3.6125000000000114,<79.809375;84.328125>,<81.85142487406141;85.49237287323695>,2.065775964884679,<87.55814883812162;90.66079798217876>,100,800,5006,5564
squad_super_all_dd_ns,max_sim_ents,1,<72.75;77.875>,0.8687500000000057,<78.74375;84.25625>,<82.93801073001688;86.96271746188728>,0,<86.69087180673546;90.37909594953803>,100,800,6021,4549
squad_super_all_dd_ns,max_sim_ents,2,<74.25;78.940625>,0,<78.559375;83.190625>,<84.09338291346013;87.86517831013704>,0,<86.35609066822025;89.82033839828934>,100,800,7026,3544
squad_super_all_dd_ns,max_sim_ents,3,<73.934375;79.828125>,0,<78.625;82.440625>,<84.11199896379789;88.3739211637625>,0,<86.47676793414959;89.15403309636979>,100,800,7843,2727
squad_super_all_dd_ns,max_sim_ents,4,<74.559375;80.709375>,0,<78.059375;81.88125>,<84.54371685295118;88.54832669803045>,0,<85.61782612642678;88.72090970823491>,100,800,8463,2107
squad_super_all_dd_ns,answer_subject_positions,0,<76.86875;81.50625>,0,<75.184375;80.5>,<85.09679207673385;88.40370806683191>,0,<85.71319050540987;89.25870623117493>,100,800,3049,4526
squad_super_all_dd_ns,answer_subject_positions,1,<77.053125;82.440625>,0,<72.809375;77.38125>,<85.85173331594187;89.74770076440704>,0,<83.23016283879655;86.25062096314721>,100,800,5903,1672
squad_super_all_dd_ns,distances,2,<79.934375;84.625>,2.4281250000000085,<71.553125;77.50625>,<87.81859104422999;91.15778761254046>,1.580964847213437,<82.01165001644674;86.23762619701655>,100,800,5050,5369
squad_super_all_dd_ns,distances,3,<79.1125;83.75>,4.296875,<69.809375;74.815625>,<86.89650241597317;90.77884589547904>,2.371147333715328,<80.4407982005903;84.52535508225785>,100,800,6454,3965
squad_super_all_dd_ns,distances,4,<79.125;83.565625>,5.75,<68.625;73.375>,<87.31894159495336;90.26856082149861>,4.1754371147547715,<79.24961473928917;83.14350448019859>,100,800,7340,3079
squad_super_all_dd_ns,distances,5,<78.309375;83.440625>,6.243750000000006,<67.36875;72.065625>,<86.9817575355308;90.62697191745457>,5.202315709373366,<77.96716448722384;81.77944182615744>,100,800,7957,2462
squad_super_all_dd_ns,distances,6,<78.309375;83.01249999999999>,7.743750000000006,<66.125;70.565625>,<87.15157484785142;90.17963626291551>,6.509750343828287,<76.74923767560101;80.64182450402313>,100,800,8447,1972
squad_super_all_dd_ns,distances,7,<77.61875;82.565625>,7.362500000000011,<65.36875;70.25625>,<86.10449360608872;89.6527051557027>,6.309136675829109,<76.39114600288002;79.79535693025962>,100,800,8768,1651
squad_super_all_dd_ns,distances,8,<77.309375;81.940625>,7.8031250000000085,<64.809375;69.50625>,<86.13922543091141;89.59121431520312>,6.719759406313372,<75.48096642160897;79.41946602459804>,100,800,9048,1371
squad_super_all_dd_ns,similar_words,3,<71.75;75.815625>,0.4937500000000057,<76.309375;81.00625>,<82.18748147733665;84.94025333147752>,0.3580802998904318,<85.29833363136795;88.74098964255745>,100,800,1894,8676
squad_super_all_dd_ns,similar_words,4,<71.625;76.75625>,0.17812500000000853,<76.934375;82.25625>,<82.39921678544675;85.90525137491271>,0,<85.68883881413785;89.43276483232609>,100,800,3281,7289
squad_super_all_dd_ns,similar_words,5,<73.309375;78.315625>,0,<77.86875;82.44687499999999>,<82.69077552942835;86.52799260239264>,0,<86.25889408440804;89.68465232965575>,100,800,4916,5654
squad_super_all_dd_ns,similar_words,6,<73.49375;78.565625>,0.421875,<78.9875;83.75>,<83.32157188271523;87.10147184622255>,0.15756034996941537,<87.25903219619197;90.624659429974>,100,800,6445,4125
squad_super_all_dd_ns,similar_words,7,<74.0;79.703125>,0,<78.915625;83.565625>,<83.75414876492434;87.32068592791735>,0.3791282949753736,<87.69981422289273;90.70822388576102>,100,800,7740,2830
squad_super_all_dd_ns,similar_words,8,<74.75;79.703125>,0.7906250000000057,<80.49375;84.315625>,<83.99746306520792;87.3279615122622>,1.0533688528028478,<88.38133036506505;91.08646708751488>,100,800,8738,1832
squad_super_all_dd_ns,answer_lenght,1,<80.86875;85.32187499999999>,1.5531250000000085,<73.6125;79.315625>,<85.30779269569975;89.03076291991997>,0,<84.52548808143418;88.09482186422352>,100,800,2295,8275
squad_super_all_dd_ns,answer_lenght,2,<80.0;84.315625>,3.684375000000003,<70.809375;76.315625>,<85.24387042846213;88.92482530301821>,0,<84.0940006488132;87.50414667025845>,100,800,5386,5184
squad_super_all_dd_ns,answer_lenght,3,<78.875;84.13125>,6.3031250000000085,<67.125;72.57187499999999>,<85.58528751799435;89.22823320860725>,0,<82.17183776443119;85.8614970433609>,100,800,7446,3124
squad_super_all_dd_ns,answer_lenght,4,<78.184375;83.940625>,9.243750000000006,<63.559375;68.940625>,<85.59199673078015;89.52594845139141>,0.9074331002612865,<80.47407322964321;84.68456363051887>,100,800,8529,2041
squad_super_all_dd_ns,answer_lenght,5,<77.559375;82.69687499999999>,11.993750000000006,<61.184375;65.565625>,<85.06673382349453;89.00405362420507>,2.2054185261999777,<80.18947009528516;82.86131529729455>,100,800,9198,1372
squad_super_all_dd_ns,cosine_similarity,0.1,<72.625;74.875>,1.125,<76.0;80.88749999999999>,<82.56279981968856;84.19452001481106>,0.503511808388609,<84.69803182319967;88.72672539000249>,100,800,954,9616
squad_super_all_dd_ns,cosine_similarity,0.2,<73.875;77.440625>,0,<75.934375;81.63749999999999>,<83.1464102402568;86.20599221909619>,0,<84.6967503974031;88.88046508091021>,100,800,2941,7629
squad_super_all_dd_ns,cosine_similarity,0.3,<74.6125;79.75>,0,<75.684375;81.190625>,<84.15832834628165;87.87572090198225>,0,<85.18684334005671;88.69338677546864>,100,800,5362,5208
squad_super_all_dd_ns,cosine_similarity,0.4,<75.11875;80.75625>,0,<75.184375;80.01249999999999>,<84.54533459877189;88.10671355535328>,0,<84.99461933835973;88.27010961357782>,100,800,7602,2968
squad_super_all_dd_ns,cosine_similarity,0.5,<75.625;80.25>,0,<76.434375;79.375>,<84.62510411317317;88.16484805854078>,0,<85.36794115152362;87.59497803931178>,100,800,9262,1308
squad_super_all_dd_ns,max_sim_ents,0,<71.0;76.375>,3.375,<79.75;84.125>,<82.14284380372644;85.69450912960396>,1.3904872635095558,<87.08499639311351;90.64270151660695>,100,800,5006,5564
squad_super_all_dd_ns,max_sim_ents,1,<72.5;78.07187499999999>,0.7312500000000028,<78.803125;83.44687499999999>,<82.8572159193233;87.16823528706864>,0,<86.68234891806775;89.95884750652677>,100,800,6021,4549
squad_super_all_dd_ns,max_sim_ents,2,<74.184375;79.25625>,0,<78.678125;83.44687499999999>,<83.87149483914308;87.40235256717258>,0,<86.44002798275037;89.66224049083662>,100,800,7026,3544
squad_super_all_dd_ns,max_sim_ents,3,<74.296875;79.440625>,0,<78.059375;82.75>,<83.68069702412302;87.71048648449423>,0,<86.26249532413438;89.4372381464594>,100,800,7843,2727
squad_super_all_dd_ns,max_sim_ents,4,<74.671875;80.440625>,0,<77.553125;81.5>,<84.48786749305457;88.29364632123746>,0,<85.19570563482239;88.46622688385139>,100,800,8463,2107
squad_super_all_dd_ns,answer_subject_positions,0,<77.2375;81.5>,0,<75.49375;80.565625>,<85.46583916648345;88.20993539758386>,0,<85.37073370148646;88.44799808221181>,100,800,3049,4526
squad_super_all_dd_ns,answer_subject_positions,1,<76.928125;82.190625>,0,<73.184375;76.940625>,<85.65377912578839;89.27000706245458>,0,<83.18092298262846;86.13214608480224>,100,800,5903,1672
squad_super_all_dd_ns,distances,2,<79.11875;84.440625>,1.8031250000000085,<71.875;77.315625>,<87.6451261846287;91.07782226310512>,1.2856690862298308,<82.23648645653105;86.35945709839886>,100,800,5050,5369
squad_super_all_dd_ns,distances,3,<79.434375;83.82187499999999>,5.118750000000006,<69.934375;74.315625>,<87.60546071976759;90.94122409828928>,3.309924318906539,<80.26599201712578;84.29553640086105>,100,800,6454,3965
squad_super_all_dd_ns,distances,4,<79.125;83.440625>,5.875,<69.059375;73.25>,<87.33481994287902;90.66382045335945>,4.437131376615284,<79.29765577398244;82.89768856626374>,100,800,7340,3079
squad_super_all_dd_ns,distances,5,<78.75;83.315625>,6.25,<66.934375;72.5>,<87.24361694054464;90.52679140320308>,5.279941977925802,<78.02242245056173;81.96367496261884>,100,800,7957,2462
squad_super_all_dd_ns,distances,6,<77.875;82.940625>,7.5,<65.809375;70.375>,<87.1301627975868;90.36128818950424>,6.781708758643518,<76.90002567432809;80.34845403894329>,100,800,8447,1972
squad_super_all_dd_ns,distances,7,<77.934375;82.125>,7.684375000000003,<65.553125;70.25>,<86.63364456062234;89.67221695357293>,6.78998316579478,<76.11419769731803;79.84366139482756>,100,800,8768,1651
squad_super_all_dd_ns,distances,8,<76.86875;82.25>,7.8031250000000085,<65.434375;69.065625>,<85.93847290553781;89.61685863466437>,7.211255443463031,<75.6587179799965;78.72721746207478>,100,800,9048,1371
squad_super_all_dd_ns,similar_words,3,<72.0;75.690625>,0,<74.99375;81.07187499999999>,<81.95069818471892;84.8221252625169>,0,<84.7513376748979;88.84351038472872>,100,800,1894,8676
squad_super_all_dd_ns,similar_words,4,<71.809375;76.69687499999999>,0,<76.5;82.065625>,<81.90873364229304;85.67656891274845>,0.06163007226642492,<85.73819898501488;89.14751267802117>,100,800,3281,7289
squad_super_all_dd_ns,similar_words,5,<72.75;78.50625>,0,<77.434375;82.50625>,<82.84923977070613;86.96207860837863>,0,<86.50577651479445;89.68713692607496>,100,800,4916,5654
squad_super_all_dd_ns,similar_words,6,<73.059375;78.75>,0,<78.1;83.00625>,<82.6962464213296;87.1793701518947>,0,<87.05569831365315;90.11869654778488>,100,800,6445,4125
squad_super_all_dd_ns,similar_words,7,<73.875;78.940625>,0.7437500000000057,<79.684375;83.815625>,<83.4885067770082;87.09519934778346>,0.6878220100768715,<87.78302135786033;90.71138485028159>,100,800,7740,2830
squad_super_all_dd_ns,similar_words,8,<74.4875;79.63125>,0.5531250000000085,<80.184375;84.690625>,<84.07423023978114;87.59020615667394>,0.6595347113312897,<88.24974086800523;90.9429892782823>,100,800,8738,1832
squad_super_all_dd_ns,answer_lenght,1,<80.36875;84.875>,1.2968750000000142,<74.25;79.07187499999999>,<84.99285016427284;88.73106034590407>,0,<84.18827366137926;88.20531724326251>,100,800,2295,8275
squad_super_all_dd_ns,answer_lenght,2,<79.61875;84.19687499999999>,3.4937500000000057,<71.11875;76.125>,<85.32211298111243;88.712149701938>,0,<84.14346124449057;87.28893364374106>,100,800,5386,5184
squad_super_all_dd_ns,answer_lenght,3,<78.559375;83.440625>,5.743750000000006,<68.125;72.815625>,<85.08383473621784;88.9266262198787>,0,<82.70849019889958;86.18476899504086>,100,800,7446,3124
squad_super_all_dd_ns,answer_lenght,4,<78.309375;82.75>,9.368750000000006,<64.428125;68.940625>,<85.8151588792453;89.05271068515874>,1.341754576222698,<81.2933971325276;84.4734043030226>,100,800,8529,2041
squad_super_all_dd_ns,answer_lenght,5,<77.375;82.63749999999999>,11.743750000000006,<61.0;65.63125>,<84.93256555004727;89.0358869130626>,1.8171772296223878,<80.25374685478373;83.11538832042488>,100,800,9198,1372
squad_super_all_dd_ns,cosine_similarity,0.1,<72.559375;74.75>,1.3093750000000028,<76.059375;81.125>,<82.47379689134412;84.23818537876255>,1.0535795822899559,<85.29176496105251;88.48551010609032>,100,800,954,9616
squad_super_all_dd_ns,cosine_similarity,0.2,<72.75;78.065625>,0,<75.546875;80.815625>,<82.332316678253;86.1781358757435>,0,<85.17371240289687;88.41953880449219>,100,800,2941,7629
squad_super_all_dd_ns,cosine_similarity,0.3,<74.61875;79.82187499999999>,0,<76.184375;80.940625>,<84.31340346905806;87.89561491285012>,0,<85.24292779887345;88.54522343032112>,100,800,5362,5208
squad_super_all_dd_ns,cosine_similarity,0.4,<74.9875;80.375>,0,<75.559375;80.00625>,<84.48156533742291;88.39844049215745>,0,<84.9221717974576;88.18109179577567>,100,800,7602,2968
squad_super_all_dd_ns,cosine_similarity,0.5,<75.178125;80.63125>,0,<75.86875;79.190625>,<84.35133727892813;88.31314321681413>,0,<85.20461013441054;87.96257580516343>,100,800,9262,1308
squad_super_all_dd_ns,max_sim_ents,0,<70.809375;76.38125>,2.9937500000000057,<79.375;84.065625>,<81.74665998771721;86.0473768799439>,1.202102886260434,<87.24947976620433;90.53844571228207>,100,800,5006,5564
squad_super_all_dd_ns,max_sim_ents,1,<72.99375;78.32187499999999>,0.8031250000000085,<79.125;83.690625>,<83.08087815375004;86.67712457074768>,0,<86.46655958497294;89.99282002085347>,100,800,6021,4549
squad_super_all_dd_ns,max_sim_ents,2,<73.23125;78.690625>,0,<78.61875;83.00625>,<83.44139292907458;87.50154589823538>,0,<86.35662130989647;89.41178812544814>,100,800,7026,3544
squad_super_all_dd_ns,max_sim_ents,3,<74.684375;79.38125>,0,<78.184375;83.13125>,<84.27982317074527;87.74524729262282>,0,<85.84427645934873;89.3300579451913>,100,800,7843,2727
squad_super_all_dd_ns,max_sim_ents,4,<75.4875;79.94687499999999>,0,<77.49375;81.565625>,<84.16663372877126;88.06002614305736>,0,<85.18753054735156;88.22272349001427>,100,800,8463,2107
squad_super_all_dd_ns,answer_subject_positions,0,<77.309375;82.190625>,0,<75.434375;80.565625>,<85.53480980762784;88.9930085467619>,0,<85.56354814635489;88.9094607605281>,100,800,3049,4526
squad_super_all_dd_ns,answer_subject_positions,1,<77.25;82.00625>,0.24375000000000568,<73.125;77.00625>,<85.74075247071545;89.40458206876862>,0,<83.36995019914932;86.11005466736452>,100,800,5903,1672
squad_base,distances,2,<81.875;86.125>,2.375,<74.428125;79.5>,<88.72059813802264;91.7724445469148>,1.8137407978701106,<83.18448022162725;86.90685734015253>,100,800,5050,5369
squad_base,distances,3,<81.125;86.0>,4.368750000000006,<72.059375;76.75625>,<88.75115798085035;91.86996250998264>,3.5774135926309754,<81.22299416539059;85.17374438821938>,100,800,6454,3965
squad_base,distances,4,<80.75;85.815625>,5.559375000000003,<70.428125;75.190625>,<88.45648458619091;91.76651906257584>,5.177798096204228,<80.06349491039525;83.27868648998668>,100,800,7340,3079
squad_base,distances,5,<79.99375;85.125>,6.5531250000000085,<68.875;73.440625>,<88.12635577838094;91.41662299095746>,5.639928862550661,<78.77621144050254;82.48642691583028>,100,800,7957,2462
squad_base,distances,6,<80.934375;85.565625>,9.046875000000014,<67.434375;71.88749999999999>,<88.08727666178223;91.31635658029596>,7.418716397309183,<77.05242187967464;80.66856026447304>,100,800,8447,1972
squad_base,distances,7,<80.184375;84.625>,8.737500000000011,<66.875;71.44687499999999>,<88.01293612921012;91.27712881550187>,8.104289503217657,<76.22771370974344;79.90864662599246>,100,800,8768,1651
squad_base,distances,8,<80.434375;84.565625>,9.868750000000006,<66.434375;70.565625>,<87.98198847289213;91.01526754625924>,9.117939328100206,<75.43968101170519;78.86404914479192>,100,800,9048,1371
squad_base,similar_words,3,<73.36875;78.065625>,0.6187500000000057,<78.684375;83.57187499999999>,<82.63172947444806;85.9358134672153>,0.5529788777534606,<86.48879234496876;89.76193948164044>,100,800,1894,8676
squad_base,similar_words,4,<73.809375;78.815625>,0.296875,<79.1125;84.375>,<83.03940058034568;86.73993969895557>,0,<86.71774091056794;90.17972112635577>,100,800,3281,7289
squad_base,similar_words,5,<74.99375;80.190625>,0.053125000000008527,<80.24375;85.01249999999999>,<83.64234941273922;87.49377390680034>,0.014609947963677428,<87.50838385476402;91.25696525248863>,100,800,4916,5654
squad_base,similar_words,6,<76.059375;81.13749999999999>,0,<80.934375;84.875>,<84.44037771758765;87.98504234580567>,0.447607875314489,<88.43265022112016;91.26086276423757>,100,800,6445,4125
squad_base,similar_words,7,<76.49375;81.13125>,0.7375000000000114,<81.86875;85.75>,<84.79213665635542;88.3535899323856>,0.8856539650945763,<89.23924389748018;91.7192508762123>,100,800,7740,2830
squad_base,similar_words,8,<76.928125;82.125>,0.125,<82.25;85.76249999999999>,<85.10833147982116;88.65729441143924>,0.8855124006013426,<89.54280681204058;92.12096976835522>,100,800,8738,1832
squad_base,answer_lenght,1,<84.434375;87.875>,3.059375000000003,<76.053125;81.375>,<87.83287777326836;90.94688845009155>,0,<85.69494789794284;89.0814956181533>,100,800,2295,8275
squad_base,answer_lenght,2,<82.7375;87.25625>,5.362499999999997,<72.934375;77.375>,<87.6306706443284;90.91283776112168>,0.26885026693669545,<84.02399899807492;87.36182037739171>,100,800,5386,5184
squad_base,answer_lenght,3,<82.309375;87.190625>,10.059375000000003,<67.809375;72.25>,<87.386717785195;91.34661508322709>,1.7794777433100109,<81.98359372650832;85.60724004188499>,100,800,7446,3124
squad_base,answer_lenght,4,<80.875;85.565625>,11.743750000000006,<64.36875;69.13125>,<87.00145922961323;90.79513245027032>,2.713037100863602,<80.68478852226822;84.28842212874963>,100,800,8529,2041
squad_base,answer_lenght,5,<80.4875;84.690625>,15.921875,<60.4875;64.565625>,<86.77082307732177;90.40923830877044>,5.112820249625884,<78.83775911375852;81.65800282769588>,100,800,9198,1372
squad_base,cosine_similarity,0.1,<73.125;75.440625>,2.7437500000000057,<78.184375;82.940625>,<82.36215463381264;84.06125169316142>,2.0706743286635287,<86.13192602182495;90.03752728266443>,100,800,954,9616
squad_base,cosine_similarity,0.2,<75.25;79.690625>,0,<78.99375;83.625>,<83.63484752527935;87.14333886902334>,0,<86.6733238907326;89.95312736750847>,100,800,2941,7629
squad_base,cosine_similarity,0.3,<77.125;82.39999999999999>,0,<78.49375;83.440625>,<85.25238262471251;88.88988888473918>,0,<86.27714744068903;89.58226577688183>,100,800,5362,5208
squad_base,cosine_similarity,0.4,<77.303125;82.75>,0,<78.559375;82.25625>,<85.66153930020131;89.03850414433136>,0,<86.2929348756588;89.5275773100202>,100,800,7602,2968
squad_base,cosine_similarity,0.5,<77.875;82.75>,0,<78.809375;81.875>,<85.95750152662433;89.14114915443456>,0,<87.03675462126526;89.22100406970222>,100,800,9262,1308
squad_base,max_sim_ents,0,<73.61875;79.19687499999999>,1.6000000000000085,<80.796875;86.25>,<83.1297676169796;86.79804272442821>,0.9175639890756315,<87.71560671350385;91.46307569455757>,100,800,5006,5564
squad_base,max_sim_ents,1,<75.684375;80.815625>,0,<80.684375;86.190625>,<84.4394859756522;88.39069643278931>,0,<87.550034905025;91.28616288492661>,100,800,6021,4549
squad_base,max_sim_ents,2,<76.5;81.125>,0,<80.803125;84.940625>,<84.76328889804725;88.37351800382262>,0,<87.58319674538947;90.79269133355069>,100,800,7026,3544
squad_base,max_sim_ents,3,<76.684375;82.07187499999999>,0,<80.309375;84.625>,<85.17189350909487;88.75493287823164>,0,<87.08984090960604;90.32656221068035>,100,800,7843,2727
squad_base,max_sim_ents,4,<76.934375;82.315625>,0,<79.178125;83.065625>,<85.37260977800223;89.05702149346463>,0,<86.03314120323692;89.50824892546602>,100,800,8463,2107
squad_base,answer_subject_positions,0,<79.86875;84.440625>,0,<78.053125;82.315625>,<86.94790991745546;90.05582038253766>,0,<86.14575244193152;89.37149450260502>,100,800,3049,4526
squad_base,answer_subject_positions,1,<79.35625;84.440625>,0.6000000000000085,<74.0;78.75625>,<87.02836234715281;90.49338367657852>,0.05243651235669233,<84.1450051923028;86.97592583479612>,100,800,5903,1672
squad_base,distances,2,<82.11875;86.125>,2.6781250000000085,<73.809375;79.440625>,<88.94070794379512;92.0628141007697>,1.969808461129631,<82.92229417823275;86.97089948266549>,100,800,5050,5369
squad_base,distances,3,<81.375;86.0>,3.3687500000000057,<72.1125;78.00625>,<88.74923421106118;91.72309875164683>,2.9671172219880617,<81.30329038095074;85.78211698907312>,100,800,6454,3965
squad_base,distances,4,<81.11875;86.0>,5.243750000000006,<70.375;75.875>,<88.43961760451256;92.02268900950706>,4.269350832203912,<80.20109264069123;84.17026677230865>,100,800,7340,3079
squad_base,distances,5,<81.059375;85.64375>,6.743750000000006,<68.25;74.315625>,<88.43264469859211;91.6076924787171>,6.141776091958548,<78.50418954884219;82.29086860663357>,100,800,7957,2462
squad_base,distances,6,<80.375;85.690625>,8.5,<67.625;71.875>,<88.09426916518116;91.54361710329347>,7.455336344479505,<77.22329516238372;80.63893282070165>,100,800,8447,1972
squad_base,distances,7,<79.375;84.375>,8.625,<66.61875;70.75>,<87.28109621368793;91.04951077785876>,7.593086222395698,<76.02097772834969;79.68800999129223>,100,800,8768,1651
squad_base,distances,8,<79.86875;84.63125>,9.678125000000009,<66.36875;70.190625>,<87.30518163626134;91.01784789095133>,8.621272797335052,<75.47836033022584;78.68390883892629>,100,800,9048,1371
squad_base,similar_words,3,<73.934375;77.940625>,0.8687500000000057,<78.809375;83.625>,<82.68344181100053;86.15541499339382>,0.15935346094580893,<86.31476845433963;89.9861094362041>,100,800,1894,8676
squad_base,similar_words,4,<74.36875;79.440625>,0,<78.99375;84.25625>,<83.53292184316233;87.29430791663424>,0,<86.39015219146553;90.31591131408032>,100,800,3281,7289
squad_base,similar_words,5,<75.25;79.690625>,0.3687500000000057,<80.059375;84.440625>,<83.58676915869475;87.36612256422829>,0.24899266509626727,<87.61511522932456;90.84309755422606>,100,800,4916,5654
squad_base,similar_words,6,<75.684375;80.75>,0,<80.74375;85.815625>,<83.95792530933328;88.09761262354709>,0.11140543070821707,<88.20901805425531;91.55228808345169>,100,800,6445,4125
squad_base,similar_words,7,<75.8625;81.578125>,0.10625000000000284,<81.684375;85.375>,<84.30230891740946;88.45643336232311>,0.5013093124211139,<88.95774267474422;91.75511367865624>,100,800,7740,2830
squad_base,similar_words,8,<76.428125;82.00625>,0.3687500000000057,<82.375;85.75>,<85.09784846172812;88.41850938268183>,1.2464789938752006,<89.66498837655703;91.98780585649871>,100,800,8738,1832
squad_base,answer_lenght,1,<84.184375;88.125>,3.3625000000000114,<76.125;80.82187499999999>,<87.61169652685274;90.7758537382756>,0,<85.29695558433754;88.56971204676297>,100,800,2295,8275
squad_base,answer_lenght,2,<83.059375;86.88125>,4.868750000000006,<72.434375;78.190625>,<87.53512962431705;90.41371575263815>,0,<84.12713754035379;87.8732904296504>,100,800,5386,5184
